County ID,County Name,medicareBen
46063,SD-Harding County,162
46065,SD-Hughes County,"2,097"
46067,SD-Hutchinson County,"1,279"
46069,SD-Hyde County,274
46071,SD-Jackson County,316
46073,SD-Jerauld County,400
46075,SD-Jones County,165
46077,SD-Kingsbury County,"1,033"
46079,SD-Lake County,"2,069"
46081,SD-Lawrence County,"3,160"
46083,SD-Lincoln County,"3,298"
46085,SD-Lyman County,460
46087,SD-McCook County,785
46089,SD-McPherson County,642
46091,SD-Marshall County,753
46093,SD-Meade County,"3,959"
46095,SD-Mellette County,200
46097,SD-Miner County,469
46099,SD-Minnehaha County,"17,251"
46101,SD-Moody County,662
46103,SD-Pennington County,"11,127"
46105,SD-Perkins County,553
46107,SD-Potter County,424
46109,SD-Roberts County,"1,241"
46111,SD-Sanborn County,406
46113,SD-Shannon County,666
46115,SD-Spink County,"1,118"
46117,SD-Stanley County,399
46119,SD-Sully County,176
46121,SD-Todd County,519
46123,SD-Tripp County,"1,061"
46125,SD-Turner County,"1,133"
46127,SD-Union County,"1,880"
46129,SD-Walworth County,"1,277"
46135,SD-Yankton County,"2,919"
46137,SD-Ziebach County,92
47001,TN-Anderson County,"8,218"
47003,TN-Bedford County,"4,568"
47005,TN-Benton County,"2,956"
47007,TN-Bledsoe County,"1,278"
47009,TN-Blount County,"12,514"
47011,TN-Bradley County,"9,827"
47013,TN-Campbell County,"3,560"
47015,TN-Cannon County,"1,367"
47017,TN-Carroll County,"4,793"
47019,TN-Carter County,"4,405"
47021,TN-Cheatham County,"2,432"
47023,TN-Chester County,"1,763"
47025,TN-Claiborne County,"3,059"
47027,TN-Clay County,914
47029,TN-Cocke County,"3,496"
47031,TN-Coffee County,"7,093"
47033,TN-Crockett County,"2,146"
47035,TN-Cumberland County,"12,535"
47037,TN-Davidson County,"36,803"
47039,TN-Decatur County,"2,115"
47041,TN-DeKalb County,"1,650"
47043,TN-Dickson County,"4,076"
47045,TN-Dyer County,"4,989"
47047,TN-Fayette County,"3,673"
47049,TN-Fentress County,"2,648"
47051,TN-Franklin County,"5,076"
47053,TN-Gibson County,"8,049"
47055,TN-Giles County,"3,697"
47057,TN-Grainger County,"1,901"
47059,TN-Greene County,"7,588"
47061,TN-Grundy County,"1,461"
47063,TN-Hamblen County,"6,543"
47065,TN-Hamilton County,"32,786"
47067,TN-Hancock County,531
47069,TN-Hardeman County,"3,152"
47071,TN-Hardin County,"3,917"
47073,TN-Hawkins County,"4,082"
47075,TN-Haywood County,"2,100"
47077,TN-Henderson County,"3,331"
47079,TN-Henry County,"5,474"
47081,TN-Hickman County,"2,172"
47083,TN-Houston County,710
47085,TN-Humphreys County,"2,710"
47087,TN-Jackson County,"1,461"
47089,TN-Jefferson County,"4,523"
47091,TN-Johnson County,"2,271"
47093,TN-Knox County,"33,665"
47095,TN-Lake County,913
47097,TN-Lauderdale County,"2,579"
47099,TN-Lawrence County,"6,341"
47101,TN-Lewis County,"1,319"
47103,TN-Lincoln County,"4,896"
47105,TN-Loudon County,"6,609"
47107,TN-McMinn County,"6,209"
47109,TN-McNairy County,"4,763"
47111,TN-Macon County,"2,119"
47113,TN-Madison County,"10,614"
47115,TN-Marion County,"3,349"
47117,TN-Marshall County,"3,069"
47119,TN-Maury County,"9,239"
47121,TN-Meigs County,941
47123,TN-Monroe County,"4,858"
47125,TN-Montgomery County,"11,298"
47127,TN-Moore County,605
47129,TN-Morgan County,"1,287"
47131,TN-Obion County,"4,799"
47133,TN-Overton County,"3,020"
47135,TN-Perry County,"1,055"
47137,TN-Pickett County,931
47139,TN-Polk County,"2,413"
47141,TN-Putnam County,"10,382"
47143,TN-Rhea County,"3,856"
47145,TN-Roane County,"6,521"
47147,TN-Robertson County,"4,981"
47149,TN-Rutherford County,"14,608"
47151,TN-Scott County,"2,111"
47153,TN-Sequatchie County,"1,498"
47155,TN-Sevier County,"8,662"
47157,TN-Shelby County,"71,316"
47159,TN-Smith County,"1,701"
47161,TN-Stewart County,"2,366"
47163,TN-Sullivan County,"12,419"
47165,TN-Sumner County,"11,060"
47167,TN-Tipton County,"5,356"
47169,TN-Trousdale County,719
47171,TN-Unicoi County,"2,200"
47173,TN-Union County,990
47175,TN-Van Buren County,835
47177,TN-Warren County,"5,173"
47179,TN-Washington County,"11,459"
47181,TN-Wayne County,"2,415"
47183,TN-Weakley County,"4,404"
47185,TN-White County,"3,749"
47187,TN-Williamson County,"12,974"
47189,TN-Wilson County,"9,099"
48001,TX-Anderson County,"5,497"
48003,TX-Andrews County,"1,208"
48005,TX-Angelina County,"8,564"
48007,TX-Aransas County,"3,288"
48009,TX-Archer County,855
48011,TX-Armstrong County,285
48013,TX-Atascosa County,"3,229"
48015,TX-Austin County,"4,501"
48017,TX-Bailey County,835
48019,TX-Bandera County,"3,083"
48021,TX-Bastrop County,"6,806"
48023,TX-Baylor County,714
48025,TX-Bee County,"2,107"
48027,TX-Bell County,"17,584"
48029,TX-Bexar County,"102,110"
48031,TX-Blanco County,"1,544"
48033,TX-Borden County,55
48035,TX-Bosque County,"2,536"
48037,TX-Bowie County,"10,148"
48039,TX-Brazoria County,"22,455"
48041,TX-Brazos County,"11,634"
48043,TX-Brewster County,"1,085"
48045,TX-Briscoe County,285
48047,TX-Brooks County,781
48049,TX-Brown County,"5,200"
48051,TX-Burleson County,"2,163"
48053,TX-Burnet County,"6,799"
48055,TX-Caldwell County,"3,493"
48057,TX-Calhoun County,"2,638"
48059,TX-Callahan County,"1,821"
48061,TX-Cameron County,"26,451"
48063,TX-Camp County,"1,636"
48065,TX-Carson County,700
48067,TX-Cass County,"4,343"
48069,TX-Castro County,806
48071,TX-Chambers County,"2,516"
48073,TX-Cherokee County,"6,729"
48075,TX-Childress County,776
48077,TX-Clay County,"1,907"
48079,TX-Cochran County,367
48081,TX-Coke County,563
48083,TX-Coleman County,"1,534"
48085,TX-Collin County,"49,360"
48087,TX-Collingsworth County,423
48089,TX-Colorado County,"3,390"
48091,TX-Comal County,"14,615"
48093,TX-Comanche County,"2,207"
48095,TX-Concho County,398
48097,TX-Cooke County,"4,351"
48099,TX-Coryell County,"4,222"
48101,TX-Cottle County,287
48103,TX-Crane County,373
48105,TX-Crockett County,438
48107,TX-Crosby County,675
48109,TX-Culberson County,280
48111,TX-Dallam County,"1,020"
48113,TX-Dallas County,"140,686"
48115,TX-Dawson County,"1,738"
48117,TX-Deaf Smith County,"1,646"
48119,TX-Delta County,852
48121,TX-Denton County,"37,659"
48123,TX-DeWitt County,"2,515"
48125,TX-Dickens County,370
48127,TX-Dimmit County,854
48129,TX-Donley County,588
48131,TX-Duval County,"1,129"
48133,TX-Eastland County,"2,818"
48135,TX-Ector County,"10,716"
48137,TX-Edwards County,258
48139,TX-Ellis County,"13,231"
48141,TX-El Paso County,"42,813"
48143,TX-Erath County,"3,527"
48145,TX-Falls County,"1,840"
48147,TX-Fannin County,"4,408"
48149,TX-Fayette County,"4,127"
48151,TX-Fisher County,915
48153,TX-Floyd County,792
48155,TX-Foard County,263
48157,TX-Fort Bend County,"27,967"
48159,TX-Franklin County,"1,401"
48161,TX-Freestone County,"2,246"
48163,TX-Frio County,"1,281"
48165,TX-Gaines County,"1,233"
48167,TX-Galveston County,"25,790"
48169,TX-Garza County,485
48171,TX-Gillespie County,"5,123"
48173,TX-Glasscock County,112
48175,TX-Goliad County,912
48177,TX-Gonzales County,"2,407"
48179,TX-Gray County,"2,777"
48181,TX-Grayson County,"15,734"
48183,TX-Gregg County,"14,731"
48185,TX-Grimes County,"2,569"
48187,TX-Guadalupe County,"10,328"
48189,TX-Hale County,"3,370"
48191,TX-Hall County,551
48193,TX-Hamilton County,"1,454"
48195,TX-Hansford County,659
48197,TX-Hardeman County,614
48199,TX-Hardin County,"4,882"
48201,TX-Harris County,"194,402"
48203,TX-Harrison County,"6,117"
48205,TX-Hartley County,97
48207,TX-Haskell County,951
48209,TX-Hays County,"12,114"
48211,TX-Hemphill County,46
48213,TX-Henderson County,"9,802"
48215,TX-Hidalgo County,"45,787"
48217,TX-Hill County,"4,759"
48219,TX-Hockley County,"2,132"
48221,TX-Hood County,"8,875"
48223,TX-Hopkins County,"4,549"
48225,TX-Houston County,"3,270"
48227,TX-Howard County,"3,283"
48229,TX-Hudspeth County,250
48231,TX-Hunt County,"9,125"
48233,TX-Hutchinson County,"2,625"
48235,TX-Irion County,209
48237,TX-Jack County,973
48239,TX-Jackson County,"1,622"
48241,TX-Jasper County,"4,308"
48243,TX-Jeff Davis County,406
48245,TX-Jefferson County,"19,402"
48247,TX-Jim Hogg County,547
48249,TX-Jim Wells County,"3,217"
48251,TX-Johnson County,"11,093"
48253,TX-Jones County,"1,375"
48255,TX-Karnes County,"1,495"
48257,TX-Kaufman County,"9,644"
48259,TX-Kendall County,"4,879"
48261,TX-Kenedy County,33
48263,TX-Kent County,124
48265,TX-Kerr County,"10,162"
48267,TX-Kimble County,701
48271,TX-Kinney County,557
48273,TX-Kleberg County,"2,200"
48275,TX-Knox County,559
48277,TX-Lamar County,"7,227"
48279,TX-Lamb County,"1,623"
48281,TX-Lampasas County,"2,484"
48283,TX-La Salle County,541
48285,TX-Lavaca County,"3,980"
48287,TX-Lee County,"1,927"
48289,TX-Leon County,"3,208"
48291,TX-Liberty County,"4,939"
48293,TX-Limestone County,"2,465"
48295,TX-Lipscomb County,399
48297,TX-Live Oak County,953
48299,TX-Llano County,"3,539"
48301,TX-Loving County,11
48303,TX-Lubbock County,"20,699"
48305,TX-Lynn County,479
48307,TX-McCulloch County,"1,417"
48309,TX-McLennan County,"18,467"
48311,TX-McMullen County,106
48313,TX-Madison County,"1,330"
48315,TX-Marion County,"1,773"
48317,TX-Martin County,491
48319,TX-Mason County,806
48321,TX-Matagorda County,"3,827"
48323,TX-Maverick County,"4,185"
48325,TX-Medina County,"3,662"
48327,TX-Menard County,453
48329,TX-Midland County,"10,727"
48331,TX-Milam County,"2,428"
48333,TX-Mills County,673
48335,TX-Mitchell County,967
48337,TX-Montague County,"3,495"
48339,TX-Montgomery County,"32,247"
48341,TX-Moore County,"1,632"
48343,TX-Morris County,"1,331"
48345,TX-Motley County,241
48347,TX-Nacogdoches County,"6,163"
48349,TX-Navarro County,"5,351"
48351,TX-Newton County,"1,340"
48353,TX-Nolan County,"2,116"
48355,TX-Nueces County,"18,953"
48357,TX-Ochiltree County,887
48359,TX-Oldham County,302
48361,TX-Orange County,"7,811"
48363,TX-Palo Pinto County,"3,709"
48365,TX-Panola County,"2,740"
48367,TX-Parker County,"13,131"
48369,TX-Parmer County,"1,009"
48371,TX-Pecos County,"1,353"
48373,TX-Polk County,"10,868"
48375,TX-Potter County,"9,333"
48377,TX-Presidio County,"1,172"
48379,TX-Rains County,"2,403"
48381,TX-Randall County,"12,329"
48383,TX-Reagan County,281
48385,TX-Real County,809
48387,TX-Red River County,"2,143"
48389,TX-Reeves County,"1,333"
48391,TX-Refugio County,"1,124"
48393,TX-Roberts County,495
48395,TX-Robertson County,"1,928"
48397,TX-Rockwall County,"6,423"
48399,TX-Runnels County,"1,810"
48401,TX-Rusk County,"4,628"
48403,TX-Sabine County,"1,858"
48405,TX-San Augustine County,"1,536"
48407,TX-San Jacinto County,"3,056"
48409,TX-San Patricio County,"4,735"
48411,TX-San Saba County,839
48413,TX-Schleicher County,332
48415,TX-Scurry County,"1,838"
48417,TX-Shackelford County,508
48419,TX-Shelby County,"3,003"
48421,TX-Sherman County,264
48423,TX-Smith County,"21,806"
48425,TX-Somervell County,866
48427,TX-Starr County,"5,361"
48429,TX-Stephens County,"1,179"
48431,TX-Sterling County,148
48433,TX-Stonewall County,278
48435,TX-Sutton County,530
48437,TX-Swisher County,"1,156"
48439,TX-Tarrant County,"91,299"
48441,TX-Taylor County,"13,776"
48443,TX-Terrell County,153
48445,TX-Terry County,"1,180"
48447,TX-Throckmorton County,285
48449,TX-Titus County,"2,625"
48451,TX-Tom Green County,"12,352"
48453,TX-Travis County,"56,759"
48455,TX-Trinity County,"2,274"
48457,TX-Tyler County,"2,749"
48459,TX-Upshur County,"3,579"
48461,TX-Upton County,335
48463,TX-Uvalde County,"2,759"
48465,TX-Val Verde County,"4,773"
48467,TX-Van Zandt County,"6,841"
48469,TX-Victoria County,"9,400"
48471,TX-Walker County,"4,663"
48473,TX-Waller County,757
48475,TX-Ward County,"1,147"
48477,TX-Washington County,"4,874"
48479,TX-Webb County,"16,623"
48481,TX-Wharton County,"4,732"
48483,TX-Wheeler County,770
48485,TX-Wichita County,"14,069"
48487,TX-Wilbarger County,"1,475"
48489,TX-Willacy County,"1,664"
48491,TX-Williamson County,"30,924"
48493,TX-Wilson County,"3,461"
48495,TX-Winkler County,658
48497,TX-Wise County,"5,525"
48499,TX-Wood County,"7,631"
48501,TX-Yoakum County,808
48503,TX-Young County,"3,033"
48505,TX-Zapata County,"1,199"
48507,TX-Zavala County,841
49001,UT-Beaver County,643
49003,UT-Box Elder County,"3,414"
49005,UT-Cache County,"4,517"
49007,UT-Carbon County,"2,563"
49009,UT-Daggett County,123
49011,UT-Davis County,"16,074"
49013,UT-Duchesne County,"1,595"
49015,UT-Emery County,"1,114"
49017,UT-Garfield County,792
49019,UT-Grand County,"1,145"
49021,UT-Iron County,"3,452"
49023,UT-Juab County,"1,007"
49025,UT-Kane County,"1,288"
49027,UT-Millard County,"1,352"
49029,UT-Morgan County,702
49031,UT-Piute County,274
49033,UT-Rich County,218
49035,UT-Salt Lake County,"49,183"
49037,UT-San Juan County,"1,401"
49039,UT-Sanpete County,"2,986"
49041,UT-Sevier County,"2,406"
49043,UT-Summit County,"2,205"
49045,UT-Tooele County,"3,255"
49047,UT-Uintah County,"1,945"
49049,UT-Utah County,"19,671"
49051,UT-Wasatch County,"1,305"
49053,UT-Washington County,"16,240"
49055,UT-Wayne County,432
49057,UT-Weber County,"15,323"
50001,VT-Addison County,"4,594"
50003,VT-Bennington County,"6,103"
50005,VT-Caledonia County,"4,272"
50007,VT-Chittenden County,"16,593"
50009,VT-Essex County,"1,178"
50011,VT-Franklin County,"5,584"
50013,VT-Grand Isle County,"1,109"
50015,VT-Lamoille County,"3,104"
50017,VT-Orange County,"4,103"
50019,VT-Orleans County,"4,471"
50021,VT-Rutland County,"9,898"
50023,VT-Washington County,"8,193"
50025,VT-Windham County,"6,657"
50027,VT-Windsor County,"9,340"
51001,VA-Accomack County,"5,523"
51003,VA-Albemarle County,"14,782"
51005,VA-Alleghany County,"1,282"
51007,VA-Amelia County,"1,514"
51009,VA-Amherst County,"4,433"
51011,VA-Appomattox County,"2,320"
51013,VA-Arlington County,"15,129"
51015,VA-Augusta County,"7,102"
51017,VA-Bath County,"1,073"
51019,VA-Bedford County,"8,220"
51021,VA-Bland County,979
51023,VA-Botetourt County,"3,527"
51025,VA-Brunswick County,"2,358"
51027,VA-Buchanan County,"2,943"
51029,VA-Buckingham County,"1,910"
51031,VA-Campbell County,"4,022"
51033,VA-Caroline County,"3,031"
51035,VA-Carroll County,"4,262"
51036,VA-Charles City,672
51037,VA-Charlotte County,"2,673"
51041,VA-Chesterfield County,"28,987"
51043,VA-Clarke County,"2,128"
51045,VA-Craig County,608
51047,VA-Culpeper County,"5,099"
51049,VA-Cumberland County,"1,005"
51051,VA-Dickenson County,"1,758"
51053,VA-Dinwiddie County,"2,108"
51057,VA-Essex County,"1,645"
51059,VA-Fairfax County,"85,960"
51061,VA-Fauquier County,"7,192"
51063,VA-Floyd County,"2,574"
51065,VA-Fluvanna County,"4,391"
51067,VA-Franklin County,"6,905"
51069,VA-Frederick County,"6,420"
51071,VA-Giles County,"2,535"
51073,VA-Gloucester County,"5,021"
51075,VA-Goochland County,"2,391"
51077,VA-Grayson County,"2,325"
51079,VA-Greene County,"2,168"
51081,VA-Greensville County,374
51083,VA-Halifax County,"6,115"
51085,VA-Hanover County,"13,113"
51087,VA-Henrico County,"31,031"
51089,VA-Henry County,"5,331"
51091,VA-Highland County,500
51093,VA-Isle of Wight County,"4,238"
51095,VA-James City,"8,470"
51097,VA-King and Queen County,"1,096"
51099,VA-King George County,"2,183"
51101,VA-King William County,"2,273"
51103,VA-Lancaster County,"2,499"
51105,VA-Lee County,"2,393"
51107,VA-Loudoun County,"17,468"
51109,VA-Louisa County,"5,184"
51111,VA-Lunenburg County,"1,371"
51113,VA-Madison County,"1,738"
51115,VA-Mathews County,"2,039"
51117,VA-Mecklenburg County,"5,496"
51119,VA-Middlesex County,"2,086"
51121,VA-Montgomery County,"7,340"
51125,VA-Nelson County,"3,047"
51127,VA-New Kent County,"2,590"
51131,VA-Northampton County,"2,272"
51133,VA-Northumberland County,"4,122"
51135,VA-Nottoway County,"2,384"
51137,VA-Orange County,"5,390"
51139,VA-Page County,"3,708"
51141,VA-Patrick County,"3,054"
51143,VA-Pittsylvania County,"5,989"
51145,VA-Powhatan County,"2,733"
51147,VA-Prince Edward County,"3,559"
51149,VA-Prince George County,"4,754"
51153,VA-Prince William County,"25,138"
51155,VA-Pulaski County,"4,542"
51157,VA-Rappahannock County,"1,704"
51159,VA-Richmond County,"1,253"
51161,VA-Roanoke County,"12,758"
51163,VA-Rockbridge County,"1,506"
51165,VA-Rockingham County,"7,822"
51167,VA-Russell County,"3,217"
51169,VA-Scott County,"2,138"
51171,VA-Shenandoah County,"6,931"
51173,VA-Smyth County,"4,587"
51175,VA-Southampton County,"1,750"
51177,VA-Spotsylvania County,"10,589"
51179,VA-Stafford County,"9,373"
51181,VA-Surry County,782
51183,VA-Sussex County,"1,358"
51185,VA-Tazewell County,"5,734"
51187,VA-Warren County,"4,287"
51191,VA-Washington County,"6,886"
51193,VA-Westmoreland County,"3,196"
51195,VA-Wise County,"3,965"
51197,VA-Wythe County,"4,101"
51199,VA-York County,"5,943"
51510,VA-Alexandria County,"8,631"
51515,VA-Bedford City,"3,111"
51520,VA-Bristol County,"1,796"
51530,VA-Buena Vista County,"1,100"
51540,VA-Charlottesville County,219
51550,VA-Chesapeake County,"19,914"
51590,VA-Danville County,"8,900"
51595,VA-Emporia County,"1,640"
51600,VA-Fairfax City,
51610,VA-Falls Church County,"1,364"
51620,VA-Franklin City,"2,032"
51630,VA-Fredericksburg County,"2,283"
51640,VA-Galax County,"2,967"
51650,VA-Hampton City,"13,303"
51660,VA-Harrisonburg County,"5,937"
51670,VA-Hopewell County,"3,381"
51680,VA-Lynchburg County,"11,976"
51683,VA-Manassas County,149
51685,VA-Manassas Park County,"1,603"
51690,VA-Martinsville County,"4,596"
51700,VA-Newport News County,"14,799"
51710,VA-Norfolk County,"16,872"
51720,VA-Norton County,645
51730,VA-Petersburg County,"3,966"
51735,VA-Poquoson County,"1,783"
51740,VA-Portsmouth County,"9,179"
51750,VA-Radford County,"2,159"
51760,VA-Richmond City,"9,882"
51770,VA-Roanoke City,"10,542"
51775,VA-Salem County,"5,493"
51790,VA-Staunton County,"5,738"
51800,VA-Suffolk County,"8,004"
51810,VA-Virginia Beach County,"41,231"
51820,VA-Waynesboro County,"4,848"
51830,VA-Williamsburg County,"7,648"
51840,VA-Winchester County,"6,562"
53001,WA-Adams County,"1,679"
53003,WA-Asotin County,"3,526"
53005,WA-Benton County,"18,046"
53007,WA-Chelan County,"9,535"
53009,WA-Clallam County,"16,472"
53011,WA-Clark County,"22,446"
53013,WA-Columbia County,844
53015,WA-Cowlitz County,"7,775"
53017,WA-Douglas County,"4,093"
53019,WA-Ferry County,"1,190"
53021,WA-Franklin County,"5,109"
53023,WA-Garfield County,485
53025,WA-Grant County,"8,802"
53027,WA-Grays Harbor County,"11,470"
53029,WA-Island County,"10,663"
53031,WA-Jefferson County,"7,966"
53033,WA-King County,"131,732"
53035,WA-Kitsap County,"26,386"
53037,WA-Kittitas County,"5,129"
53039,WA-Klickitat County,"3,808"
53041,WA-Lewis County,"9,106"
53043,WA-Lincoln County,"1,992"
53045,WA-Mason County,"8,697"
53047,WA-Okanogan County,"7,304"
53049,WA-Pacific County,"5,124"
53051,WA-Pend Oreille County,"2,228"
53053,WA-Pierce County,"62,790"
53055,WA-San Juan County,"3,008"
53057,WA-Skagit County,"13,232"
53059,WA-Skamania County,"1,060"
53061,WA-Snohomish County,"39,105"
53063,WA-Spokane County,"41,410"
53065,WA-Stevens County,"6,230"
53067,WA-Thurston County,"21,797"
53069,WA-Wahkiakum County,764
53071,WA-Walla Walla County,"7,860"
53073,WA-Whatcom County,"17,186"
53075,WA-Whitman County,"3,790"
53077,WA-Yakima County,"21,959"
54001,WV-Barbour County,"1,959"
54003,WV-Berkeley County,"9,987"
54005,WV-Boone County,"2,199"
54007,WV-Braxton County,"1,737"
54009,WV-Brooke County,"2,228"
54011,WV-Cabell County,"9,327"
54013,WV-Calhoun County,"1,023"
54015,WV-Clay County,849
54017,WV-Doddridge County,583
54019,WV-Fayette County,"4,293"
54021,WV-Gilmer County,736
54023,WV-Grant County,"1,573"
54025,WV-Greenbrier County,"5,381"
54027,WV-Hampshire County,"3,119"
54029,WV-Hancock County,"4,703"
54031,WV-Hardy County,"1,834"
54033,WV-Harrison County,"8,501"
54035,WV-Jackson County,"3,857"
54037,WV-Jefferson County,"5,320"
54039,WV-Kanawha County,"20,133"
54041,WV-Lewis County,"1,894"
54043,WV-Lincoln County,"1,880"
54045,WV-Logan County,"3,290"
54047,WV-McDowell County,"2,323"
54049,WV-Marion County,"7,105"
54051,WV-Marshall County,"3,114"
54053,WV-Mason County,"3,389"
54055,WV-Mercer County,"7,874"
54057,WV-Mineral County,"4,247"
54059,WV-Mingo County,"2,618"
54061,WV-Monongalia County,"6,544"
54063,WV-Monroe County,"2,064"
54065,WV-Morgan County,"2,786"
54067,WV-Nicholas County,"3,045"
54069,WV-Ohio County,"4,404"
54071,WV-Pendleton County,"1,193"
54073,WV-Pleasants County,757
54075,WV-Pocahontas County,"1,225"
54077,WV-Preston County,"4,023"
54079,WV-Putnam County,"5,064"
54081,WV-Raleigh County,"9,267"
54083,WV-Randolph County,"3,789"
54085,WV-Ritchie County,"1,351"
54087,WV-Roane County,"1,549"
54089,WV-Summers County,"1,829"
54091,WV-Taylor County,"1,798"
54093,WV-Tucker County,"1,030"
54095,WV-Tyler County,877
54097,WV-Upshur County,"2,689"
54099,WV-Wayne County,"4,958"
54101,WV-Webster County,"1,148"
54103,WV-Wetzel County,"1,995"
54105,WV-Wirt County,723
54107,WV-Wood County,"11,529"
54109,WV-Wyoming County,"2,177"
55001,WI-Adams County,"3,803"
55003,WI-Ashland County,"1,982"
55005,WI-Barron County,"4,889"
55007,WI-Bayfield County,"1,950"
55009,WI-Brown County,"15,117"
55011,WI-Buffalo County,"2,026"
55013,WI-Burnett County,"2,270"
55015,WI-Calumet County,"1,306"
55017,WI-Chippewa County,"6,448"
55019,WI-Clark County,"2,304"
55021,WI-Columbia County,"5,837"
55023,WI-Crawford County,"2,403"
55025,WI-Dane County,"39,100"
55027,WI-Dodge County,"7,556"
55029,WI-Door County,"5,223"
55031,WI-Douglas County,"3,845"
55033,WI-Dunn County,"3,836"
55035,WI-Eau Claire County,"9,481"
55037,WI-Florence County,549
55039,WI-Fond Du Lac County,"8,166"
55041,WI-Forest County,"1,439"
55043,WI-Grant County,"4,377"
55045,WI-Green County,"4,693"
55047,WI-Green Lake County,"1,752"
55049,WI-Iowa County,"2,056"
55051,WI-Iron County,785
55053,WI-Jackson County,"1,445"
55055,WI-Jefferson County,"7,321"
55057,WI-Juneau County,"3,607"
55059,WI-Kenosha County,"13,225"
55061,WI-Kewaunee County,"1,882"
55063,WI-La Crosse County,"7,451"
55065,WI-Lafayette County,"1,675"
55067,WI-Langlade County,"2,256"
55069,WI-Lincoln County,"3,566"
55071,WI-Manitowoc County,"7,860"
55073,WI-Marathon County,"10,026"
55075,WI-Marinette County,"5,394"
55077,WI-Marquette County,"2,018"
55078,WI-Menominee County,324
55079,WI-Milwaukee County,"62,603"
55081,WI-Monroe County,"3,712"
55083,WI-Oconto County,"3,222"
55085,WI-Oneida County,"4,970"
55087,WI-Outagamie County,"8,730"
55089,WI-Ozaukee County,"9,147"
55091,WI-Pepin County,"1,091"
55093,WI-Pierce County,"3,300"
55095,WI-Polk County,"4,662"
55097,WI-Portage County,"5,356"
55099,WI-Price County,"1,841"
55101,WI-Racine County,"18,033"
55103,WI-Richland County,"2,395"
55105,WI-Rock County,"15,323"
55107,WI-Rusk County,"1,412"
55109,WI-St. Croix County,"4,787"
55111,WI-Sauk County,"5,661"
55113,WI-Sawyer County,"2,727"
55115,WI-Shawano County,"3,096"
55117,WI-Sheboygan County,"9,890"
55119,WI-Taylor County,"1,620"
55121,WI-Trempealeau County,"2,608"
55123,WI-Vernon County,"2,044"
55125,WI-Vilas County,"5,279"
55127,WI-Walworth County,"11,088"
55129,WI-Washburn County,"2,677"
55131,WI-Washington County,"11,960"
55133,WI-Waukesha County,"41,574"
55135,WI-Waupaca County,"4,390"
55137,WI-Waushara County,"2,220"
55139,WI-Winnebago County,"9,606"
55141,WI-Wood County,"6,625"
56001,WY-Albany County,"2,942"
56003,WY-Big Horn County,"1,964"
56005,WY-Campbell County,"2,701"
56007,WY-Carbon County,"1,914"
56009,WY-Converse County,"1,769"
56011,WY-Crook County,"1,025"
56013,WY-Fremont County,"5,323"
56015,WY-Goshen County,"2,350"
56017,WY-Hot Springs County,"1,055"
56019,WY-Johnson County,"1,346"
56021,WY-Laramie County,"11,549"
56023,WY-Lincoln County,"2,250"
56025,WY-Natrona County,"8,816"
56027,WY-Niobrara County,462
56029,WY-Park County,"5,221"
56031,WY-Platte County,"1,758"
56033,WY-Sheridan County,"4,482"
56035,WY-Sublette County,"1,001"
56037,WY-Sweetwater County,"3,568"
56039,WY-Teton County,"2,189"
56041,WY-Uinta County,"1,699"
56043,WY-Washakie County,"1,451"
56045,WY-Weston County,"1,073"
99999,US-United States,"26,755,951"
